name,folder,date,bytes,isdir,datenum,maxFreq,meanFreq,minFreq,ctrlength,tempres,veclength
CO_130.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,723,0,737967.658194444,9733.0078125,9071.31461740654,8139.55078125,0.310566893424036,0.00145124716553288,214
CO_131.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,811,0,737967.658171296,14707.177734375,13090.60546875,12015.52734375,0.355555555555556,0.00145124716553288,245
CO_132.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,722,0,737967.658194444,8957.8125,7776.88630756579,5857.03125,0.248163265306122,0.00145124716553288,171
CO_133.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,671,0,737967.658194444,13565.91796875,10665.0555098684,8613.28125,0.137868480725624,0.00145124716553288,95
CO_134.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,563,0,737967.658194444,10400.537109375,9930.94764122596,9151.611328125,0.113197278911565,0.00145124716553288,78
CO_135.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,1503,0,737967.658217593,16214.501953125,9851.05033542799,64.599609375,1.20163265306122,0.00145124716553288,828
CO_136.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,934,0,737967.658217593,18410.888671875,15964.7494229403,13781.25,0.38312925170068,0.00145124716553288,264
CO_137.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,588,0,737967.658217593,9689.94140625,8374.693359375,7730.419921875,0.108843537414966,0.00145124716553288,75
CO_138.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,591,0,737967.658171296,4371.240234375,4123.97248641304,3768.310546875,0.300408163265306,0.00145124716553288,207
CO_139.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,816,0,737967.658217593,20456.54296875,18987.9557291667,12919.921875,0.274285714285714,0.00145124716553288,189
CO_14.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,922,0,737967.658171296,14125.78125,12329.6845226753,8419.482421875,0.357006802721088,0.00145124716553288,246
CO_140.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,763,0,737967.658194444,18475.48828125,17180.839399858,12295.458984375,0.223492063492063,0.00145124716553288,154
CO_141.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,920,0,737967.658217593,19293.75,17777.7870920907,9280.810546875,0.491972789115646,0.00145124716553288,339
CO_142.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,1429,0,737967.658194444,20456.54296875,16634.9997821794,10486.669921875,0.780770975056689,0.00145124716553288,538
CO_143.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,963,0,737967.658217593,19573.681640625,14872.2957835478,9194.677734375,0.345396825396825,0.00145124716553288,238
CO_144.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,598,0,737967.658217593,10572.802734375,9697.84599980222,9366.943359375,0.229297052154195,0.00145124716553288,158
CO_145.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,574,0,737967.658194444,16042.236328125,14971.1807041952,11864.794921875,0.1059410430839,0.00145124716553288,73
CO_146.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,543,0,737967.658194444,16688.232421875,15156.4049030172,11993.994140625,0.084172335600907,0.00145124716553288,58
CO_147.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,491,0,737967.658171296,17161.962890625,16591.5287642045,14018.115234375,0.0798185941043084,0.00145124716553288,55
CO_148.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,629,0,737967.658217593,19035.3515625,17000.2782361261,15956.103515625,0.168344671201814,0.00145124716553288,116
CO_149.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,636,0,737967.658194444,17721.826171875,16191.5942902261,15116.30859375,0.136417233560091,0.00145124716553288,94
CO_15.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,830,0,737967.658171296,14168.84765625,12488.22421875,8419.482421875,0.36281179138322,0.00145124716553288,250
CO_150.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,544,0,737967.658194444,16731.298828125,15762.8235598645,15116.30859375,0.120453514739229,0.00145124716553288,83
CO_151.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,696,0,737967.658194444,12704.58984375,11771.7353447334,10551.26953125,0.207528344671202,0.00145124716553288,143
CO_152.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,675,0,737967.658171296,13242.919921875,12340.3524502841,8699.4140625,0.239455782312925,0.00145124716553288,165
CO_153.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,843,0,737967.658194444,12596.923828125,10140.4497931985,8376.416015625,0.296054421768707,0.00145124716553288,204
CO_154.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,727,0,737967.658217593,14190.380859375,12822.449769365,11520.263671875,0.272834467120181,0.00145124716553288,188
CO_155.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,466,0,737967.658217593,12510.791015625,12401.7791748047,12187.79296875,0.11609977324263,0.00145124716553288,80
CO_156.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,673,0,737967.658194444,9711.474609375,9186.69502044393,6718.359375,0.465850340136054,0.00145124716553288,321
CO_157.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,708,0,737967.658217593,9237.744140625,8499.67237903226,6029.296875,0.404897959183673,0.00145124716553288,279
CO_158.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,693,0,737967.658217593,20284.27734375,15719.4886673328,10637.40234375,0.124807256235828,0.00145124716553288,86
CO_159.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,610,0,737967.658171296,17700.29296875,16197.0984053938,14125.78125,0.1059410430839,0.00145124716553288,73
CO_16.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,586,0,737967.658171296,11240.33203125,8773.67600661058,5598.6328125,0.113197278911565,0.00145124716553288,78
CO_160.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,521,0,737967.658217593,4285.107421875,4223.09724831883,3983.642578125,0.45859410430839,0.00145124716553288,316
CO_161.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,633,0,737967.658217593,18453.955078125,15520.2099609375,11068.06640625,0.101587301587302,0.00145124716553288,70
CO_162.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,602,0,737967.658194444,13587.451171875,12935.4458121366,12058.59375,0.124807256235828,0.00145124716553288,86
CO_163.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,677,0,737967.658217593,19810.546875,17292.8185096154,13372.119140625,0.113197278911565,0.00145124716553288,78
CO_164.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,967,0,737967.658217593,17721.826171875,14267.28515625,10249.8046875,0.325079365079365,0.00145124716553288,224
CO_165.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,490,0,737967.658194444,9130.078125,8502.48313210227,8247.216796875,0.0798185941043084,0.00145124716553288,55
CO_166.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,787,0,737967.658217593,15546.97265625,14461.1409505208,12510.791015625,0.235102040816327,0.00145124716553288,162
CO_167.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,602,0,737967.658194444,14771.77734375,13654.0538699128,12123.193359375,0.124807256235828,0.00145124716553288,86
CO_168.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,540,0,737967.658194444,15331.640625,15115.1550292969,14427.24609375,0.162539682539683,0.00145124716553288,112
CO_169.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,597,0,737967.658194444,13716.650390625,12813.4981595553,10572.802734375,0.15092970521542,0.00145124716553288,104
CO_17.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,984,0,737967.658171296,14405.712890625,12618.3825218966,9410.009765625,0.419410430839002,0.00145124716553288,289
CO_170.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,1011,0,737967.658194444,20693.408203125,17660.8287712012,12812.255859375,0.390385487528345,0.00145124716553288,269
CO_171.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,582,0,737967.658194444,18647.75390625,18274.4427020733,17872.55859375,0.15092970521542,0.00145124716553288,104
CO_172.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,622,0,737967.658194444,5792.431640625,5204.45712814132,4974.169921875,0.555827664399093,0.00145124716553288,383
CO_173.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,822,0,737967.658217593,20758.0078125,19336.81640625,14384.1796875,0.249614512471655,0.00145124716553288,172
CO_174.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,904,0,737967.658194444,12467.724609375,10309.181349734,7644.287109375,0.341043083900227,0.00145124716553288,235
CO_175.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,1154,0,737967.658217593,16946.630859375,15103.4405591114,8742.48046875,0.602267573696145,0.00145124716553288,415
CO_176.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,706,0,737967.658194444,14577.978515625,13555.2166193182,11025,0.239455782312925,0.00145124716553288,165
CO_177.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,669,0,737967.658217593,19810.546875,15583.6303710938,10508.203125,0.121904761904762,0.00145124716553288,84
CO_178.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,759,0,737967.658194444,20758.0078125,19519.6120042067,15116.30859375,0.264126984126984,0.00145124716553288,182
CO_179.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,466,0,737967.658217593,11886.328125,11849.82421875,11778.662109375,0.457142857142857,0.00145124716553288,315
CO_18.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,577,0,737967.658148148,11240.33203125,8760.67754181338,6244.62890625,0.103038548752834,0.00145124716553288,71
CO_180.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,498,0,737967.658217593,15503.90625,14965.576171875,14621.044921875,0.121904761904762,0.00145124716553288,84
CO_181.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,479,0,737967.658217593,9754.541015625,9473.22013608871,9065.478515625,0.0899773242630385,0.00145124716553288,62
CO_182.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,1062,0,737967.658217593,17592.626953125,14518.5354160892,9840.673828125,0.654512471655329,0.00145124716553288,451
CO_183.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,894,0,737967.658217593,16731.298828125,14855.6557775835,10400.537109375,0.401995464852608,0.00145124716553288,277
CO_184.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,640,0,737967.658194444,10723.53515625,10062.158203125,9087.01171875,0.213333333333333,0.00145124716553288,147
CO_185.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,760,0,737967.658194444,14168.84765625,13260.1124397851,11477.197265625,0.367165532879819,0.00145124716553288,253
CO_186.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,801,0,737967.658194444,18410.888671875,15444.6320564516,10379.00390625,0.269931972789116,0.00145124716553288,186
CO_187.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,764,0,737967.658194444,5124.90234375,4661.86138872315,4457.373046875,1.21614512471655,0.00145124716553288,838
CO_188.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,643,0,737967.658217593,17571.09375,17039.4794728496,15934.5703125,0.293151927437642,0.00145124716553288,202
CO_189.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,560,0,737967.658194444,14577.978515625,14383.9283271522,14211.9140625,0.37297052154195,0.00145124716553288,257
CO_19.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,563,0,737967.658171296,7730.419921875,7405.16840025436,7213.623046875,0.249614512471655,0.00145124716553288,172
CO_190.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,755,0,737967.658217593,17915.625,16886.6658798117,15568.505859375,0.43827664399093,0.00145124716553288,302
CO_191.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,581,0,737967.658217593,14599.51171875,12979.0297949874,11498.73046875,0.216235827664399,0.00145124716553288,149
CO_192.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,415,0,737967.658194444,12618.45703125,12570.5408044764,12510.791015625,0.16108843537415,0.00145124716553288,111
CO_193.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,808,0,737967.658217593,16645.166015625,13985.9753297107,9410.009765625,0.586303854875283,0.00145124716553288,404
CO_194.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,805,0,737967.658217593,16515.966796875,14891.572265625,9496.142578125,0.355555555555556,0.00145124716553288,245
CO_195.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,886,0,737967.658217593,16429.833984375,13276.8232629654,10056.005859375,0.409251700680272,0.00145124716553288,282
CO_196.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,934,0,737967.658194444,16925.09765625,14038.7961999093,9819.140625,0.550022675736961,0.00145124716553288,379
CO_197.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,630,0,737967.658194444,11735.595703125,10296.4873568702,8311.81640625,0.190113378684807,0.00145124716553288,131
CO_198.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,669,0,737967.658194444,13436.71875,12277.0578835227,10034.47265625,0.319274376417234,0.00145124716553288,220
CO_199.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:48,618,0,737967.658194444,11154.19921875,10335.7836914062,8527.1484375,0.203174603174603,0.00145124716553288,140
CO_2.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:42,652,0,737967.658125,7364.35546875,7007.6904296875,5835.498046875,0.365714285714286,0.00145124716553288,252
CO_20.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,897,0,737967.658148148,9883.740234375,8646.58149111587,8268.75,0.655963718820862,0.00145124716553288,452
CO_200.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:50,847,0,737967.658217593,16408.30078125,13996.9112851204,9991.40625,0.474557823129252,0.00145124716553288,327
CO_21.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,534,0,737967.658171296,9969.873046875,8828.61328125,7579.6875,0.113197278911565,0.00145124716553288,78
CO_22.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,749,0,737967.658148148,11563.330078125,10900.0751623947,8268.75,0.387482993197279,0.00145124716553288,267
CO_23.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,919,0,737967.658171296,10443.603515625,8652.25634765625,7579.6875,0.580498866213152,0.00145124716553288,400
CO_24.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,875,0,737967.658171296,9582.275390625,8862.25501019022,6890.625,0.500680272108844,0.00145124716553288,345
CO_25.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,652,0,737967.658148148,11886.328125,11286.5794788707,9539.208984375,0.255419501133787,0.00145124716553288,176
CO_26.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,534,0,737967.658171296,8871.6796875,7777.74810791016,5835.498046875,0.139319727891156,0.00145124716553288,96
CO_27.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,588,0,737967.658148148,12424.658203125,11882.187124399,11434.130859375,0.15092970521542,0.00145124716553288,104
CO_28.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,793,0,737967.658148148,9819.140625,7994.03343200684,6955.224609375,0.371519274376417,0.00145124716553288,256
CO_29.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,864,0,737967.658148148,8850.146484375,7922.18359970465,6438.427734375,0.476009070294785,0.00145124716553288,328
CO_3.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,937,0,737967.658148148,10314.404296875,8686.35521673387,7558.154296875,0.449886621315193,0.00145124716553288,310
CO_30.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,701,0,737967.658171296,11864.794921875,11314.3693669317,8893.212890625,0.576145124716553,0.00145124716553288,397
CO_31.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,561,0,737967.658148148,11993.994140625,11800.9112501998,10551.26953125,0.567437641723356,0.00145124716553288,391
CO_32.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,768,0,737967.658148148,16063.76953125,14810.7981178977,12661.5234375,0.239455782312925,0.00145124716553288,165
CO_33.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,761,0,737967.658171296,15848.4375,14738.6045713682,13027.587890625,0.214784580498866,0.00145124716553288,148
CO_34.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,650,0,737967.658148148,15159.375,14247.9368976343,13092.1875,0.155283446712018,0.00145124716553288,107
CO_35.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,535,0,737967.658148148,11541.796875,11489.2349243164,11455.6640625,1.25387755102041,0.00145124716553288,864
CO_36.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,484,0,737967.658171296,15783.837890625,15659.2397836538,15568.505859375,0.169795918367347,0.00145124716553288,117
CO_37.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,1090,0,737967.658171296,15826.904296875,14180.2533711473,12919.921875,0.635646258503401,0.00145124716553288,438
CO_38.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,546,0,737967.658148148,9517.67578125,8851.49230957031,8397.94921875,0.11609977324263,0.00145124716553288,80
CO_39.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,550,0,737967.658171296,10680.46875,8753.36538461538,7019.82421875,0.132063492063492,0.00145124716553288,91
CO_4.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,870,0,737967.658148148,11412.59765625,10024.8046875,6223.095703125,0.355555555555556,0.00145124716553288,245
CO_40.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,571,0,737967.658148148,11326.46484375,10385.033203125,9173.14453125,0.108843537414966,0.00145124716553288,75
CO_41.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,1117,0,737967.658171296,11218.798828125,10510.403598312,5857.03125,1.19292517006803,0.00145124716553288,822
CO_42.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,962,0,737967.658148148,11132.666015625,9853.88169399528,6912.158203125,0.499229024943311,0.00145124716553288,344
CO_43.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,716,0,737967.658171296,18906.15234375,16775.3798879254,15826.904296875,0.27718820861678,0.00145124716553288,191
CO_44.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,764,0,737967.658171296,20930.2734375,18725.1818068484,16774.365234375,0.204625850340136,0.00145124716553288,141
CO_45.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,896,0,737967.658171296,15913.037109375,13989.863671875,7730.419921875,0.36281179138322,0.00145124716553288,250
CO_46.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,739,0,737967.658171296,15719.23828125,12809.5453862544,7859.619140625,0.207528344671202,0.00145124716553288,143
CO_47.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:44,727,0,737967.658148148,11778.662109375,11514.4309984561,11197.265625,0.8518820861678,0.00145124716553288,587
CO_48.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:47:46,826,0,737967.658171296,15805.37109375,13248.7216139087,10486.669921875,0.280090702947846,0.00145124716553288,193
