Locality,Species,Geo_group,Habitat,Geograhical.location,Original.folder,Original.file..the.orinal.names.are.before.the.first.underscore.,number.encounters.analyzed,Contour.name,name,finalcategory,Behavioural.state,Group.size,av.group.size,calves,otherspecies,samp.rate.khz
"Manati, Peru",Sotalia fluviatilis,Western Amazon,Riverine,Peru,Sotalia fluviatilis - Inia geoffrensis - Peru-Ecuador- Marie,Manati_8_24_15_96_kHz_0003_15.56-3_1,NA,PE_90,original_PE_90.ctr,270,NA,NA,NA,NA,NA,96
"Manati, Peru",Sotalia fluviatilis,Western Amazon,Riverine,Peru,Sotalia fluviatilis - Inia geoffrensis - Peru-Ecuador- Marie,Manati_8_24_15_96_kHz_0003_15.56-2_1,NA,PE_91,original_PE_91.ctr,283,NA,NA,NA,NA,NA,96
"Manati, Peru",Sotalia fluviatilis,Western Amazon,Riverine,Peru,Sotalia fluviatilis - Inia geoffrensis - Peru-Ecuador- Marie,Manati_8_24_15_96_kHz_0003_15.56-1_1,NA,PE_92,original_PE_92.ctr,413,NA,NA,NA,NA,NA,96
Psadre Island,Sotalia fluviatilis,Western Amazon,Riverine,Peru,Sotalia fluviatilis - Inia geoffrensis - Peru-Ecuador- Marie,Padre_Island_06_August_2014_96_kHz_4-1_1,NA,PE_93,original_PE_93.ctr,367,NA,NA,NA,NA,NA,96
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.01,8,PR_1,original_PR_1.ctr,36,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.04,8,PR_10,original_PR_10.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h24m14s29jan2016y_sel_04,8,PR_100,original_PR_100.ctr,23,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h24m14s29jan2016y_sel_05,8,PR_101,original_PR_101.ctr,23,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h24m14s29jan2016y_sel_06,8,PR_102,original_PR_102.ctr,23,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h24m14s29jan2016y_sel_07,8,PR_103,original_PR_103.ctr,158,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h24m14s29jan2016y_sel_01,8,PR_104,original_PR_104.ctr,23,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h24m14s29jan2016y_sel_01,8,PR_105,original_PR_105.ctr,353,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_01,8,PR_106,original_PR_106.ctr,264,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_01,8,PR_107,original_PR_107.ctr,264,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_01,8,PR_108,original_PR_108.ctr,16,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_02,8,PR_109,original_PR_109.ctr,158,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.04,8,PR_11,original_PR_11.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_03,8,PR_110,original_PR_110.ctr,45,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_04,8,PR_111,original_PR_111.ctr,23,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_04,8,PR_112,original_PR_112.ctr,353,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_04,8,PR_113,original_PR_113.ctr,17,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_04,8,PR_114,original_PR_114.ctr,353,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_05,8,PR_115,original_PR_115.ctr,5,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_05,8,PR_116,original_PR_116.ctr,45,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_05,8,PR_117,original_PR_117.ctr,410,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_05,8,PR_118,original_PR_118.ctr,5,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_06,8,PR_119,original_PR_119.ctr,353,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.04,8,PR_12,original_PR_12.ctr,264,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_06,8,PR_120,original_PR_120.ctr,353,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_06,8,PR_121,original_PR_121.ctr,38,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_06,8,PR_122,original_PR_122.ctr,353,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_06,8,PR_123,original_PR_123.ctr,111,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_07,8,PR_124,original_PR_124.ctr,132,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_07,8,PR_125,original_PR_125.ctr,297,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_07,8,PR_126,original_PR_126.ctr,353,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h54m55s09jul2012y_sel_07,8,PR_127,original_PR_127.ctr,353,feeding ,2,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_01,8,PR_128,original_PR_128.ctr,103,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_02,8,PR_129,original_PR_129.ctr,133,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.04,8,PR_13,original_PR_13.ctr,65,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_02,8,PR_130,original_PR_130.ctr,417,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_03,8,PR_131,original_PR_131.ctr,111,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_04,8,PR_132,original_PR_132.ctr,111,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_04,8,PR_133,original_PR_133.ctr,111,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_04,8,PR_134,original_PR_134.ctr,353,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_05,8,PR_135,original_PR_135.ctr,387,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_06,8,PR_136,original_PR_136.ctr,111,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_06,8,PR_137,original_PR_137.ctr,305,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_07,8,PR_138,original_PR_138.ctr,305,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_07,8,PR_139,original_PR_139.ctr,353,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.04,8,PR_14,original_PR_14.ctr,132,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_07,8,PR_140,original_PR_140.ctr,111,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_08,8,PR_141,original_PR_141.ctr,132,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_09,8,PR_142,original_PR_142.ctr,291,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_09,8,PR_143,original_PR_143.ctr,22,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_10,8,PR_144,original_PR_144.ctr,88,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_10,8,PR_145,original_PR_145.ctr,282,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_10,8,PR_146,original_PR_146.ctr,111,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_11,8,PR_147,original_PR_147.ctr,111,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_11,8,PR_148,original_PR_148.ctr,215,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h57m20s27may2012y_sel_11,8,PR_149,original_PR_149.ctr,111,feeding ,6,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.04,8,PR_15,original_PR_15.ctr,423,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h10m55s31oct2012y_sel_01,8,PR_150,original_PR_150.ctr,48,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h10m55s31oct2012y_sel_02,8,PR_151,original_PR_151.ctr,297,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h10m55s31oct2012y_sel_03,8,PR_152,original_PR_152.ctr,63,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h10m55s31oct2012y_sel_04,8,PR_153,original_PR_153.ctr,23,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h17m00s24jan2013y_sel_01,8,PR_154,original_PR_154.ctr,353,feeding ,7,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h35m03s27may2012y_sel_01,8,PR_155,original_PR_155.ctr,158,feeding ,2,NA,no,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h35m03s27may2012y_sel_02,8,PR_156,original_PR_156.ctr,7,feeding ,2,NA,no,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h35m03s27may2012y_sel_03,8,PR_157,original_PR_157.ctr,7,feeding ,2,NA,no,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h35m03s27may2012y_sel_04,8,PR_158,original_PR_158.ctr,202,feeding ,2,NA,no,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_01,8,PR_159,original_PR_159.ctr,22,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.04,8,PR_16,original_PR_16.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_02,8,PR_160,original_PR_160.ctr,410,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_02,8,PR_161,original_PR_161.ctr,48,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_02,8,PR_162,original_PR_162.ctr,403,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_02,8,PR_163,original_PR_163.ctr,158,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_02,8,PR_164,original_PR_164.ctr,48,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_02,8,PR_165,original_PR_165.ctr,48,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_03,8,PR_166,original_PR_166.ctr,158,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_03,8,PR_167,original_PR_167.ctr,357,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_03,8,PR_168,original_PR_168.ctr,111,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_04,8,PR_169,original_PR_169.ctr,353,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.05,8,PR_17,original_PR_17.ctr,43,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_04,8,PR_170,original_PR_170.ctr,111,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_04,8,PR_171,original_PR_171.ctr,357,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_05,8,PR_172,original_PR_172.ctr,353,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_05,8,PR_173,original_PR_173.ctr,17,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_06,8,PR_174,original_PR_174.ctr,353,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_07,8,PR_175,original_PR_175.ctr,186,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_07,8,PR_176,original_PR_176.ctr,199,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_08,8,PR_177,original_PR_177.ctr,48,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_08,8,PR_178,original_PR_178.ctr,48,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_08,8,PR_179,original_PR_179.ctr,278,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.05,8,PR_18,original_PR_18.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_08,8,PR_180,original_PR_180.ctr,23,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_08,8,PR_181,original_PR_181.ctr,11,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_09,8,PR_182,original_PR_182.ctr,410,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_09,8,PR_183,original_PR_183.ctr,410,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_09,8,PR_184,original_PR_184.ctr,11,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_09,8,PR_185,original_PR_185.ctr,353,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_10,8,PR_186,original_PR_186.ctr,124,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_10,8,PR_187,original_PR_187.ctr,63,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_10,8,PR_188,original_PR_188.ctr,11,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_10,8,PR_189,original_PR_189.ctr,48,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.05,8,PR_19,original_PR_19.ctr,43,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_10,8,PR_190,original_PR_190.ctr,177,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_11,8,PR_191,original_PR_191.ctr,353,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B09h52m24s29jan2016y_sel_11,8,PR_192,original_PR_192.ctr,410,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h02m18s29jan2016y_sel_08,8,PR_193,original_PR_193.ctr,7,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h02m18s29jan2016y_sel_08,8,PR_194,original_PR_194.ctr,353,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h02m18s29jan2016y_sel_08,8,PR_195,original_PR_195.ctr,23,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h02m18s29jan2016y_sel_08,8,PR_196,original_PR_196.ctr,353,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h02m18s29jan2016y_sel_08,8,PR_197,original_PR_197.ctr,22,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h02m18s29jan2016y_sel_09,8,PR_198,original_PR_198.ctr,410,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h02m18s29jan2016y_sel_09,8,PR_199,original_PR_199.ctr,158,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.01,8,PR_2,original_PR_2.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.06,8,PR_20,original_PR_20.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B10h02m18s29jan2016y_sel_10,8,PR_200,original_PR_200.ctr,410,feeding ,10,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.06,8,PR_21,original_PR_21.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.06,8,PR_22,original_PR_22.ctr,173,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_23,original_PR_23.ctr,23,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_24,original_PR_24.ctr,433,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_25,original_PR_25.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_26,original_PR_26.ctr,264,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_27,original_PR_27.ctr,424,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_28,original_PR_28.ctr,23,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_29,original_PR_29.ctr,264,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.02,8,PR_3,original_PR_3.ctr,43,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_30,original_PR_30.ctr,23,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_31,original_PR_31.ctr,227,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.07,8,PR_32,original_PR_32.ctr,210,feeding ,3,NA,yes ,no,192
Paraná,Sotalia guianensis,S S America,Marine,Parana,Sotalia_guianensis_Paraná-Camila,B08h05m09s25jan2013y_sel.08,8,PR_33,original_PR_33.ctr,227,feeding ,3,NA,yes ,no,192
